strucpro_code,geo_code,crops,strucpro,geo,time,values
PR_HU_EU,UK,Artichokes,Harvested production in EU standard humidity (1000 t),United Kingdom,2005,0
PR_HU_EU,XK,Artichokes,Harvested production in EU standard humidity (1000 t),Kosovo (under United Nations Security Council Resolution 1244/99),2005,0
AR,AT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Austria,2004,0
AR,BA,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bosnia and Herzegovina,2004,0
AR,BE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Belgium,2004,0
AR,BG,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bulgaria,2004,0
AR,CY,Artichokes,Area (cultivation/harvested/production) (1000 ha),Cyprus,2004,0.17
AR,CZ,Artichokes,Area (cultivation/harvested/production) (1000 ha),Czechia,2004,0
AR,DE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Germany (until 1990 former territory of the FRG),2004,0
AR,DK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Denmark,2004,0
AR,EE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Estonia,2004,0
AR,EL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Greece,2004,2.7
AR,ES,Artichokes,Area (cultivation/harvested/production) (1000 ha),Spain,2004,19.1
AR,FI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Finland,2004,0
AR,FR,Artichokes,Area (cultivation/harvested/production) (1000 ha),France,2004,10.3
AR,HR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Croatia,2004,0
AR,IE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Ireland,2004,0
AR,IS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Iceland,2004,0
AR,IT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Italy,2004,50.1
AR,LT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Lithuania,2004,0
AR,LU,Artichokes,Area (cultivation/harvested/production) (1000 ha),Luxembourg,2004,0
AR,LV,Artichokes,Area (cultivation/harvested/production) (1000 ha),Latvia,2004,0
AR,MT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Malta,2004,0
AR,NL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Netherlands,2004,0
AR,PL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Poland,2004,0
AR,PT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Portugal,2004,0
AR,RO,Artichokes,Area (cultivation/harvested/production) (1000 ha),Romania,2004,0
AR,RS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Serbia,2004,0
AR,SE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Sweden,2004,0
AR,SI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovenia,2004,0
AR,SK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovakia,2004,0
AR,TR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Turkey,2004,2.4
AR,UK,Artichokes,Area (cultivation/harvested/production) (1000 ha),United Kingdom,2004,0
AR,XK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Kosovo (under United Nations Security Council Resolution 1244/99),2004,0
PR_HU_EU,AT,Artichokes,Harvested production in EU standard humidity (1000 t),Austria,2004,0
PR_HU_EU,BA,Artichokes,Harvested production in EU standard humidity (1000 t),Bosnia and Herzegovina,2004,0
PR_HU_EU,BE,Artichokes,Harvested production in EU standard humidity (1000 t),Belgium,2004,0
PR_HU_EU,BG,Artichokes,Harvested production in EU standard humidity (1000 t),Bulgaria,2004,0
PR_HU_EU,CY,Artichokes,Harvested production in EU standard humidity (1000 t),Cyprus,2004,2.31
PR_HU_EU,CZ,Artichokes,Harvested production in EU standard humidity (1000 t),Czechia,2004,0
PR_HU_EU,DE,Artichokes,Harvested production in EU standard humidity (1000 t),Germany (until 1990 former territory of the FRG),2004,0
PR_HU_EU,DK,Artichokes,Harvested production in EU standard humidity (1000 t),Denmark,2004,0
PR_HU_EU,EE,Artichokes,Harvested production in EU standard humidity (1000 t),Estonia,2004,0
PR_HU_EU,EL,Artichokes,Harvested production in EU standard humidity (1000 t),Greece,2004,25.6
PR_HU_EU,ES,Artichokes,Harvested production in EU standard humidity (1000 t),Spain,2004,300.2
PR_HU_EU,FI,Artichokes,Harvested production in EU standard humidity (1000 t),Finland,2004,0
PR_HU_EU,FR,Artichokes,Harvested production in EU standard humidity (1000 t),France,2004,59.6
PR_HU_EU,HR,Artichokes,Harvested production in EU standard humidity (1000 t),Croatia,2004,0
PR_HU_EU,IE,Artichokes,Harvested production in EU standard humidity (1000 t),Ireland,2004,0
PR_HU_EU,IS,Artichokes,Harvested production in EU standard humidity (1000 t),Iceland,2004,0
PR_HU_EU,IT,Artichokes,Harvested production in EU standard humidity (1000 t),Italy,2004,489.2
PR_HU_EU,LT,Artichokes,Harvested production in EU standard humidity (1000 t),Lithuania,2004,0
PR_HU_EU,LU,Artichokes,Harvested production in EU standard humidity (1000 t),Luxembourg,2004,0
PR_HU_EU,LV,Artichokes,Harvested production in EU standard humidity (1000 t),Latvia,2004,0
PR_HU_EU,MT,Artichokes,Harvested production in EU standard humidity (1000 t),Malta,2004,1
PR_HU_EU,NL,Artichokes,Harvested production in EU standard humidity (1000 t),Netherlands,2004,0
PR_HU_EU,PL,Artichokes,Harvested production in EU standard humidity (1000 t),Poland,2004,0
PR_HU_EU,PT,Artichokes,Harvested production in EU standard humidity (1000 t),Portugal,2004,0
PR_HU_EU,RO,Artichokes,Harvested production in EU standard humidity (1000 t),Romania,2004,0
PR_HU_EU,RS,Artichokes,Harvested production in EU standard humidity (1000 t),Serbia,2004,0
PR_HU_EU,SE,Artichokes,Harvested production in EU standard humidity (1000 t),Sweden,2004,0
PR_HU_EU,SI,Artichokes,Harvested production in EU standard humidity (1000 t),Slovenia,2004,0
PR_HU_EU,SK,Artichokes,Harvested production in EU standard humidity (1000 t),Slovakia,2004,0
PR_HU_EU,TR,Artichokes,Harvested production in EU standard humidity (1000 t),Turkey,2004,30
PR_HU_EU,UK,Artichokes,Harvested production in EU standard humidity (1000 t),United Kingdom,2004,0
PR_HU_EU,XK,Artichokes,Harvested production in EU standard humidity (1000 t),Kosovo (under United Nations Security Council Resolution 1244/99),2004,0
AR,AT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Austria,2003,0
AR,BA,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bosnia and Herzegovina,2003,0
AR,BE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Belgium,2003,0
AR,BG,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bulgaria,2003,0
AR,CY,Artichokes,Area (cultivation/harvested/production) (1000 ha),Cyprus,2003,0
AR,CZ,Artichokes,Area (cultivation/harvested/production) (1000 ha),Czechia,2003,0
AR,DE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Germany (until 1990 former territory of the FRG),2003,0
AR,DK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Denmark,2003,0
AR,EE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Estonia,2003,0
AR,EL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Greece,2003,2.7
AR,ES,Artichokes,Area (cultivation/harvested/production) (1000 ha),Spain,2003,19.1
AR,EU,Artichokes,Area (cultivation/harvested/production) (1000 ha),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2003,82.2
AR,FI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Finland,2003,0
AR,FR,Artichokes,Area (cultivation/harvested/production) (1000 ha),France,2003,10.5
AR,HR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Croatia,2003,0
AR,IE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Ireland,2003,0
AR,IS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Iceland,2003,0
AR,IT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Italy,2003,49.9
AR,LT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Lithuania,2003,0
AR,LU,Artichokes,Area (cultivation/harvested/production) (1000 ha),Luxembourg,2003,0
AR,LV,Artichokes,Area (cultivation/harvested/production) (1000 ha),Latvia,2003,0
AR,MT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Malta,2003,0
AR,NL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Netherlands,2003,0
AR,PL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Poland,2003,0
AR,PT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Portugal,2003,0
AR,RO,Artichokes,Area (cultivation/harvested/production) (1000 ha),Romania,2003,0
AR,RS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Serbia,2003,0
AR,SE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Sweden,2003,0
AR,SI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovenia,2003,0
AR,SK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovakia,2003,0
AR,TR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Turkey,2003,2.2
AR,UK,Artichokes,Area (cultivation/harvested/production) (1000 ha),United Kingdom,2003,0
AR,XK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Kosovo (under United Nations Security Council Resolution 1244/99),2003,0
PR_HU_EU,AT,Artichokes,Harvested production in EU standard humidity (1000 t),Austria,2003,0
PR_HU_EU,BA,Artichokes,Harvested production in EU standard humidity (1000 t),Bosnia and Herzegovina,2003,0
PR_HU_EU,BE,Artichokes,Harvested production in EU standard humidity (1000 t),Belgium,2003,0
PR_HU_EU,BG,Artichokes,Harvested production in EU standard humidity (1000 t),Bulgaria,2003,0
PR_HU_EU,CY,Artichokes,Harvested production in EU standard humidity (1000 t),Cyprus,2003,2.7
PR_HU_EU,CZ,Artichokes,Harvested production in EU standard humidity (1000 t),Czechia,2003,0
PR_HU_EU,DE,Artichokes,Harvested production in EU standard humidity (1000 t),Germany (until 1990 former territory of the FRG),2003,0
PR_HU_EU,DK,Artichokes,Harvested production in EU standard humidity (1000 t),Denmark,2003,0
PR_HU_EU,EE,Artichokes,Harvested production in EU standard humidity (1000 t),Estonia,2003,0
PR_HU_EU,EL,Artichokes,Harvested production in EU standard humidity (1000 t),Greece,2003,27.1
PR_HU_EU,ES,Artichokes,Harvested production in EU standard humidity (1000 t),Spain,2003,306.5
PR_HU_EU,EU,Artichokes,Harvested production in EU standard humidity (1000 t),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2003,775.1
PR_HU_EU,FI,Artichokes,Harvested production in EU standard humidity (1000 t),Finland,2003,0
PR_HU_EU,FR,Artichokes,Harvested production in EU standard humidity (1000 t),France,2003,49.8
PR_HU_EU,HR,Artichokes,Harvested production in EU standard humidity (1000 t),Croatia,2003,0
PR_HU_EU,IE,Artichokes,Harvested production in EU standard humidity (1000 t),Ireland,2003,0
PR_HU_EU,IS,Artichokes,Harvested production in EU standard humidity (1000 t),Iceland,2003,0
PR_HU_EU,IT,Artichokes,Harvested production in EU standard humidity (1000 t),Italy,2003,391.7
PR_HU_EU,LT,Artichokes,Harvested production in EU standard humidity (1000 t),Lithuania,2003,0
PR_HU_EU,LU,Artichokes,Harvested production in EU standard humidity (1000 t),Luxembourg,2003,0
PR_HU_EU,LV,Artichokes,Harvested production in EU standard humidity (1000 t),Latvia,2003,0
PR_HU_EU,MT,Artichokes,Harvested production in EU standard humidity (1000 t),Malta,2003,0.4
PR_HU_EU,NL,Artichokes,Harvested production in EU standard humidity (1000 t),Netherlands,2003,0
PR_HU_EU,PL,Artichokes,Harvested production in EU standard humidity (1000 t),Poland,2003,0
PR_HU_EU,PT,Artichokes,Harvested production in EU standard humidity (1000 t),Portugal,2003,0
PR_HU_EU,RO,Artichokes,Harvested production in EU standard humidity (1000 t),Romania,2003,0
PR_HU_EU,RS,Artichokes,Harvested production in EU standard humidity (1000 t),Serbia,2003,0
PR_HU_EU,SE,Artichokes,Harvested production in EU standard humidity (1000 t),Sweden,2003,0
PR_HU_EU,SI,Artichokes,Harvested production in EU standard humidity (1000 t),Slovenia,2003,0
PR_HU_EU,SK,Artichokes,Harvested production in EU standard humidity (1000 t),Slovakia,2003,0
PR_HU_EU,TR,Artichokes,Harvested production in EU standard humidity (1000 t),Turkey,2003,28
PR_HU_EU,UK,Artichokes,Harvested production in EU standard humidity (1000 t),United Kingdom,2003,0
PR_HU_EU,XK,Artichokes,Harvested production in EU standard humidity (1000 t),Kosovo (under United Nations Security Council Resolution 1244/99),2003,0
AR,AT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Austria,2002,0
AR,BA,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bosnia and Herzegovina,2002,0
AR,BE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Belgium,2002,0
AR,BG,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bulgaria,2002,0
AR,CY,Artichokes,Area (cultivation/harvested/production) (1000 ha),Cyprus,2002,0
AR,CZ,Artichokes,Area (cultivation/harvested/production) (1000 ha),Czechia,2002,0
AR,DE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Germany (until 1990 former territory of the FRG),2002,0
AR,DK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Denmark,2002,0
AR,EE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Estonia,2002,0
AR,EL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Greece,2002,2.7
AR,ES,Artichokes,Area (cultivation/harvested/production) (1000 ha),Spain,2002,19.3
AR,EU,Artichokes,Area (cultivation/harvested/production) (1000 ha),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2002,83.6
AR,FI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Finland,2002,0
AR,FR,Artichokes,Area (cultivation/harvested/production) (1000 ha),France,2002,11.1
AR,HR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Croatia,2002,0
AR,IE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Ireland,2002,0
AR,IS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Iceland,2002,0
AR,IT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Italy,2002,50.5
AR,LT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Lithuania,2002,0
AR,LU,Artichokes,Area (cultivation/harvested/production) (1000 ha),Luxembourg,2002,0
AR,LV,Artichokes,Area (cultivation/harvested/production) (1000 ha),Latvia,2002,0
AR,MT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Malta,2002,0
AR,NL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Netherlands,2002,0
AR,PL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Poland,2002,0
AR,PT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Portugal,2002,0
AR,RO,Artichokes,Area (cultivation/harvested/production) (1000 ha),Romania,2002,0
AR,RS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Serbia,2002,0
AR,SE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Sweden,2002,0
AR,SI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovenia,2002,0
AR,SK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovakia,2002,0
AR,TR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Turkey,2002,2.1
AR,UK,Artichokes,Area (cultivation/harvested/production) (1000 ha),United Kingdom,2002,0
AR,XK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Kosovo (under United Nations Security Council Resolution 1244/99),2002,0
PR_HU_EU,AT,Artichokes,Harvested production in EU standard humidity (1000 t),Austria,2002,0
PR_HU_EU,BA,Artichokes,Harvested production in EU standard humidity (1000 t),Bosnia and Herzegovina,2002,0
PR_HU_EU,BE,Artichokes,Harvested production in EU standard humidity (1000 t),Belgium,2002,0
PR_HU_EU,BG,Artichokes,Harvested production in EU standard humidity (1000 t),Bulgaria,2002,0
PR_HU_EU,CY,Artichokes,Harvested production in EU standard humidity (1000 t),Cyprus,2002,3
PR_HU_EU,CZ,Artichokes,Harvested production in EU standard humidity (1000 t),Czechia,2002,0
PR_HU_EU,DE,Artichokes,Harvested production in EU standard humidity (1000 t),Germany (until 1990 former territory of the FRG),2002,0
PR_HU_EU,DK,Artichokes,Harvested production in EU standard humidity (1000 t),Denmark,2002,0
PR_HU_EU,EE,Artichokes,Harvested production in EU standard humidity (1000 t),Estonia,2002,0
PR_HU_EU,EL,Artichokes,Harvested production in EU standard humidity (1000 t),Greece,2002,27.5
PR_HU_EU,ES,Artichokes,Harvested production in EU standard humidity (1000 t),Spain,2002,289.4
PR_HU_EU,EU,Artichokes,Harvested production in EU standard humidity (1000 t),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2002,844.3
PR_HU_EU,FI,Artichokes,Harvested production in EU standard humidity (1000 t),Finland,2002,0
PR_HU_EU,FR,Artichokes,Harvested production in EU standard humidity (1000 t),France,2002,71.7
PR_HU_EU,HR,Artichokes,Harvested production in EU standard humidity (1000 t),Croatia,2002,0
PR_HU_EU,IE,Artichokes,Harvested production in EU standard humidity (1000 t),Ireland,2002,0
PR_HU_EU,IS,Artichokes,Harvested production in EU standard humidity (1000 t),Iceland,2002,0
PR_HU_EU,IT,Artichokes,Harvested production in EU standard humidity (1000 t),Italy,2002,455.7
PR_HU_EU,LT,Artichokes,Harvested production in EU standard humidity (1000 t),Lithuania,2002,0
PR_HU_EU,LU,Artichokes,Harvested production in EU standard humidity (1000 t),Luxembourg,2002,0
PR_HU_EU,LV,Artichokes,Harvested production in EU standard humidity (1000 t),Latvia,2002,0
PR_HU_EU,MT,Artichokes,Harvested production in EU standard humidity (1000 t),Malta,2002,0.2
PR_HU_EU,NL,Artichokes,Harvested production in EU standard humidity (1000 t),Netherlands,2002,0
PR_HU_EU,PL,Artichokes,Harvested production in EU standard humidity (1000 t),Poland,2002,0
PR_HU_EU,PT,Artichokes,Harvested production in EU standard humidity (1000 t),Portugal,2002,0
PR_HU_EU,RO,Artichokes,Harvested production in EU standard humidity (1000 t),Romania,2002,0
PR_HU_EU,RS,Artichokes,Harvested production in EU standard humidity (1000 t),Serbia,2002,0
PR_HU_EU,SE,Artichokes,Harvested production in EU standard humidity (1000 t),Sweden,2002,0
PR_HU_EU,SI,Artichokes,Harvested production in EU standard humidity (1000 t),Slovenia,2002,0
PR_HU_EU,SK,Artichokes,Harvested production in EU standard humidity (1000 t),Slovakia,2002,0
PR_HU_EU,TR,Artichokes,Harvested production in EU standard humidity (1000 t),Turkey,2002,27
PR_HU_EU,UK,Artichokes,Harvested production in EU standard humidity (1000 t),United Kingdom,2002,0
PR_HU_EU,XK,Artichokes,Harvested production in EU standard humidity (1000 t),Kosovo (under United Nations Security Council Resolution 1244/99),2002,0
AR,AT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Austria,2001,0
AR,BA,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bosnia and Herzegovina,2001,0
AR,BE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Belgium,2001,0
AR,BG,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bulgaria,2001,0
AR,CY,Artichokes,Area (cultivation/harvested/production) (1000 ha),Cyprus,2001,0
AR,CZ,Artichokes,Area (cultivation/harvested/production) (1000 ha),Czechia,2001,0
AR,DE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Germany (until 1990 former territory of the FRG),2001,0
AR,DK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Denmark,2001,0
AR,EE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Estonia,2001,0
AR,EL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Greece,2001,2.73
AR,ES,Artichokes,Area (cultivation/harvested/production) (1000 ha),Spain,2001,18.7
AR,EU,Artichokes,Area (cultivation/harvested/production) (1000 ha),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2001,81.93
AR,FI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Finland,2001,0
AR,FR,Artichokes,Area (cultivation/harvested/production) (1000 ha),France,2001,11.2
AR,HR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Croatia,2001,0
AR,IE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Ireland,2001,0
AR,IS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Iceland,2001,0
AR,IT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Italy,2001,49.3
AR,LT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Lithuania,2001,0
AR,LU,Artichokes,Area (cultivation/harvested/production) (1000 ha),Luxembourg,2001,0
AR,LV,Artichokes,Area (cultivation/harvested/production) (1000 ha),Latvia,2001,0
AR,MT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Malta,2001,0
AR,NL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Netherlands,2001,0
AR,PL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Poland,2001,0
AR,PT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Portugal,2001,0
AR,RO,Artichokes,Area (cultivation/harvested/production) (1000 ha),Romania,2001,0
AR,RS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Serbia,2001,0
AR,SE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Sweden,2001,0
AR,SI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovenia,2001,0
AR,SK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Slovakia,2001,0
AR,TR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Turkey,2001,2
AR,UK,Artichokes,Area (cultivation/harvested/production) (1000 ha),United Kingdom,2001,0
AR,XK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Kosovo (under United Nations Security Council Resolution 1244/99),2001,0
PR_HU_EU,AT,Artichokes,Harvested production in EU standard humidity (1000 t),Austria,2001,0
PR_HU_EU,BA,Artichokes,Harvested production in EU standard humidity (1000 t),Bosnia and Herzegovina,2001,0
PR_HU_EU,BE,Artichokes,Harvested production in EU standard humidity (1000 t),Belgium,2001,0
PR_HU_EU,BG,Artichokes,Harvested production in EU standard humidity (1000 t),Bulgaria,2001,0
PR_HU_EU,CY,Artichokes,Harvested production in EU standard humidity (1000 t),Cyprus,2001,3.1
PR_HU_EU,CZ,Artichokes,Harvested production in EU standard humidity (1000 t),Czechia,2001,0
PR_HU_EU,DE,Artichokes,Harvested production in EU standard humidity (1000 t),Germany (until 1990 former territory of the FRG),2001,0
PR_HU_EU,DK,Artichokes,Harvested production in EU standard humidity (1000 t),Denmark,2001,0
PR_HU_EU,EE,Artichokes,Harvested production in EU standard humidity (1000 t),Estonia,2001,0
PR_HU_EU,EL,Artichokes,Harvested production in EU standard humidity (1000 t),Greece,2001,27.5
PR_HU_EU,ES,Artichokes,Harvested production in EU standard humidity (1000 t),Spain,2001,277.4
PR_HU_EU,EU,Artichokes,Harvested production in EU standard humidity (1000 t),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2001,830.8
PR_HU_EU,FI,Artichokes,Harvested production in EU standard humidity (1000 t),Finland,2001,0
PR_HU_EU,FR,Artichokes,Harvested production in EU standard humidity (1000 t),France,2001,61.2
PR_HU_EU,HR,Artichokes,Harvested production in EU standard humidity (1000 t),Croatia,2001,0
PR_HU_EU,IE,Artichokes,Harvested production in EU standard humidity (1000 t),Ireland,2001,0
PR_HU_EU,IS,Artichokes,Harvested production in EU standard humidity (1000 t),Iceland,2001,0
PR_HU_EU,IT,Artichokes,Harvested production in EU standard humidity (1000 t),Italy,2001,464.7
PR_HU_EU,LT,Artichokes,Harvested production in EU standard humidity (1000 t),Lithuania,2001,0
PR_HU_EU,LU,Artichokes,Harvested production in EU standard humidity (1000 t),Luxembourg,2001,0
PR_HU_EU,LV,Artichokes,Harvested production in EU standard humidity (1000 t),Latvia,2001,0
PR_HU_EU,MT,Artichokes,Harvested production in EU standard humidity (1000 t),Malta,2001,0.2
PR_HU_EU,NL,Artichokes,Harvested production in EU standard humidity (1000 t),Netherlands,2001,0
PR_HU_EU,PL,Artichokes,Harvested production in EU standard humidity (1000 t),Poland,2001,0
PR_HU_EU,PT,Artichokes,Harvested production in EU standard humidity (1000 t),Portugal,2001,0
PR_HU_EU,RO,Artichokes,Harvested production in EU standard humidity (1000 t),Romania,2001,0
PR_HU_EU,RS,Artichokes,Harvested production in EU standard humidity (1000 t),Serbia,2001,0
PR_HU_EU,SE,Artichokes,Harvested production in EU standard humidity (1000 t),Sweden,2001,0
PR_HU_EU,SI,Artichokes,Harvested production in EU standard humidity (1000 t),Slovenia,2001,0
PR_HU_EU,SK,Artichokes,Harvested production in EU standard humidity (1000 t),Slovakia,2001,0
PR_HU_EU,TR,Artichokes,Harvested production in EU standard humidity (1000 t),Turkey,2001,26.5
PR_HU_EU,UK,Artichokes,Harvested production in EU standard humidity (1000 t),United Kingdom,2001,0
PR_HU_EU,XK,Artichokes,Harvested production in EU standard humidity (1000 t),Kosovo (under United Nations Security Council Resolution 1244/99),2001,0
AR,AT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Austria,2000,0
AR,BA,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bosnia and Herzegovina,2000,0
AR,BE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Belgium,2000,0
AR,BG,Artichokes,Area (cultivation/harvested/production) (1000 ha),Bulgaria,2000,0
AR,CY,Artichokes,Area (cultivation/harvested/production) (1000 ha),Cyprus,2000,0
AR,CZ,Artichokes,Area (cultivation/harvested/production) (1000 ha),Czechia,2000,0
AR,DE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Germany (until 1990 former territory of the FRG),2000,0
AR,DK,Artichokes,Area (cultivation/harvested/production) (1000 ha),Denmark,2000,0
AR,EE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Estonia,2000,0
AR,EL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Greece,2000,2.82
AR,ES,Artichokes,Area (cultivation/harvested/production) (1000 ha),Spain,2000,19.7
AR,EU,Artichokes,Area (cultivation/harvested/production) (1000 ha),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2000,84.62
AR,FI,Artichokes,Area (cultivation/harvested/production) (1000 ha),Finland,2000,0
AR,FR,Artichokes,Area (cultivation/harvested/production) (1000 ha),France,2000,11.8
AR,HR,Artichokes,Area (cultivation/harvested/production) (1000 ha),Croatia,2000,0
AR,IE,Artichokes,Area (cultivation/harvested/production) (1000 ha),Ireland,2000,0
AR,IS,Artichokes,Area (cultivation/harvested/production) (1000 ha),Iceland,2000,0
AR,IT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Italy,2000,50.3
AR,LT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Lithuania,2000,0
AR,LU,Artichokes,Area (cultivation/harvested/production) (1000 ha),Luxembourg,2000,0
AR,LV,Artichokes,Area (cultivation/harvested/production) (1000 ha),Latvia,2000,0
AR,MT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Malta,2000,0
AR,NL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Netherlands,2000,0
AR,PL,Artichokes,Area (cultivation/harvested/production) (1000 ha),Poland,2000,0
AR,PT,Artichokes,Area (cultivation/harvested/production) (1000 ha),Portugal,2000,0
AR,RO,Artichokes,Area (cultivation/harvested/production) (1000 ha),Romania,2000,0
